pet_id,customer_id,pet_name,species,breed,gender,date_of_birth,weight_lbs,color,microchip_id,is_neutered,pre_existing_conditions,vaccination_status,adoption_date,is_active,created_at,updated_at
fc30a74b-a214-4a6b-ae93-16f6176effa5,40c23311-e976-4e90-8591-626330f06765,Shadow,Dog,Poodle,Male,2018-07-13,18.5,Golden,,False,Heart Murmur,Unknown,2018-12-22,True,2025-12-22T21:19:28.739983,2025-12-22T21:19:28.739984
d115fafc-bd4d-4a70-99af-db89394f9c78,9f26613d-7c40-4e22-8eac-97fd20748a30,Zeus,Cat,Domestic Longhair,Female,2019-11-16,5.1,Golden,,False,Arthritis,Unknown,2020-02-29,True,2025-12-22T21:19:28.739995,2025-12-22T21:19:28.739995
b3f5ebf5-fa98-423d-b51b-9d8395382c69,c137c0dc-d893-4177-9b9f-fda6d12714f1,Luna,Cat,British Shorthair,Male,2017-01-17,1.6,Golden,,True,Hip Dysplasia,Up to Date,2017-10-01,True,2025-12-22T21:19:28.740006,2025-12-22T21:19:28.740006
afe47382-eec4-47dd-9d10-f935dc5cd4da,b525354d-62f3-4c6c-a995-e2b7ae402503,Jack,Dog,Doberman Pinscher,Female,2016-07-19,62.7,Black,MC113253579,True,Heart Murmur,Up to Date,2017-02-05,True,2025-12-22T21:19:28.740018,2025-12-22T21:19:28.740018
7389086d-2913-49f3-87e9-2d114c8663cd,83d6822f-82b3-4356-8f8b-723554ac9865,Coco,Dog,Poodle,Male,2016-03-06,35.9,Mixed,MC249364178,True,Heart Murmur,Overdue,2016-06-06,True,2025-12-22T21:19:28.740028,2025-12-22T21:19:28.740029
3562b62f-1ba4-4545-a024-b8fe11680e73,fc13d825-2b13-4831-83bd-5779c8be62c6,Simba,Dog,Havanese,Male,2021-12-16,29.6,Golden,MC196954483,True,Hip Dysplasia,Up to Date,2022-12-10,True,2025-12-22T21:19:28.740063,2025-12-22T21:19:28.740065
b8cf52c7-275c-42ae-89ce-28229f454d05,33e7194f-2fbc-48e0-867b-9a92c2eb41e8,Coco,Cat,Sphynx,Male,2018-10-29,2.0,Golden,MC152765777,False,Arthritis,Overdue,2019-06-03,True,2025-12-22T21:19:28.740082,2025-12-22T21:19:28.740083
f9037de8-0b91-4f61-a885-7cdf1552d085,7053c148-fad4-4bfa-bfa0-577651380005,Duke,Dog,Cavalier King Charles,Female,2023-09-01,22.5,Brown,MC965854782,True,Heart Murmur,Unknown,2023-11-18,True,2025-12-22T21:19:28.740095,2025-12-22T21:19:28.740095
fe5b3a6a-483c-4f3c-a05e-735178390711,c1b084a9-386f-4f04-b352-3c1d1bc014a1,Louie,Cat,Maine Coon,Male,2020-09-10,15.4,Orange,,True,Arthritis,Overdue,2021-08-11,True,2025-12-22T21:19:28.740109,2025-12-22T21:19:28.740110
c1327052-d269-4b73-9a83-0140652673f7,5578f059-b0f1-49fc-a15f-cb3b073860b0,Finn,Dog,Bulldog,Female,2017-03-21,12.4,Gray,MC241092076,True,,Overdue,2017-10-15,True,2025-12-22T21:19:28.740119,2025-12-22T21:19:28.740120
102c0577-dd6e-41fe-9b09-51e75111171a,7f53ed2d-5f54-4c5d-ad02-239d3875ca36,Duke,Cat,Persian,Female,2018-10-19,10.9,Golden,MC180532523,False,Diabetes,Overdue,2019-03-26,True,2025-12-22T21:19:28.740130,2025-12-22T21:19:28.740131
c74ba35a-84a5-49b2-82af-e410a3015fbd,fffed842-2d9b-4877-938e-3caf7e4200a0,Simba,Dog,Boston Terrier,Male,2020-05-08,83.9,Gray,,True,Hip Dysplasia,Overdue,2021-01-15,True,2025-12-22T21:19:28.740141,2025-12-22T21:19:28.740141
fb54e5eb-7f09-4839-82e0-085a67a9bce5,524a16be-3440-469a-bbf2-e38b08d90033,Nala,Dog,French Bulldog,Female,2016-12-26,80.8,Mixed,MC633982519,True,Diabetes,Overdue,2017-05-10,True,2025-12-22T21:19:28.740152,2025-12-22T21:19:28.740152
c592c352-6112-4a34-b665-24bb1b4f34cd,bab2c182-4f48-48b6-abb4-99794e471740,Bailey,Cat,Abyssinian,Male,2021-10-01,17.1,Black,,False,Heart Murmur,Unknown,2021-12-14,True,2025-12-22T21:19:28.740164,2025-12-22T21:19:28.740164
2d2599a6-8be3-4ad7-9f5f-e30844152bb8,1fb49168-ae81-4612-b383-16a7cfb4ec31,Nala,Cat,Domestic Longhair,Male,2022-03-18,12.0,White,,False,Arthritis,Up to Date,2022-11-14,True,2025-12-22T21:19:28.740194,2025-12-22T21:19:28.740195
4d00223d-d3d6-4629-8aea-ca0000d4de6f,1f66bae0-8f0f-444f-9bda-a9d3e43b6f4a,Zeus,Dog,Havanese,Female,2015-10-17,74.3,Brindle,MC976772313,True,Diabetes,Up to Date,2016-05-29,True,2025-12-22T21:19:28.740210,2025-12-22T21:19:28.740211
d8ecf1ea-0437-4b54-a5f1-782ca6a0c967,729e154b-94bd-4d59-a8db-83c701f0972f,Rocky,Cat,British Shorthair,Male,2019-11-26,21.6,Mixed,MC259202075,True,Heart Murmur,Overdue,2020-08-10,True,2025-12-22T21:19:28.740223,2025-12-22T21:19:28.740223
a5957854-6c58-4a5a-ac62-c5d5f0734308,fe1c7544-8851-4bd3-83e3-10eef0309621,Milo,Cat,Siamese,Male,2017-07-12,7.7,Golden,MC328269066,True,Heart Murmur,Up to Date,2017-12-15,True,2025-12-22T21:19:28.740235,2025-12-22T21:19:28.740236
94a85a80-5a7c-40e1-8db2-a0fde59ac578,7fd094c4-99e1-43a3-9899-fc2f1ac9e4d5,Chloe,Cat,British Shorthair,Male,2018-11-17,9.6,Mixed,MC268313236,True,Hip Dysplasia,Up to Date,2019-08-12,True,2025-12-22T21:19:28.740247,2025-12-22T21:19:28.740248
9380b9ae-8955-42e6-b057-d7ca7f246857,e7677f62-b3cc-43c1-8389-b277015e2764,Chloe,Dog,French Bulldog,Female,2021-08-07,32.6,Brindle,MC659473313,False,Hip Dysplasia,Overdue,2021-10-31,True,2025-12-22T21:19:28.740258,2025-12-22T21:19:28.740259
c1320e07-ab6e-4c83-ac40-2b162a7c6c62,495e65e9-880b-40fb-aadc-a1aec8293f5f,Rosie,Bird,Conure,Male,2020-08-02,1.8,Orange,MC156347786,True,Heart Murmur,Up to Date,2021-07-10,True,2025-12-22T21:19:28.740269,2025-12-22T21:19:28.740269
72ed6acf-13bd-4363-8031-0a1f7876d071,e9697dff-0485-46e4-b8df-d400c2860185,Gus,Exotic,Guinea Pig,Female,2024-01-30,-3.4,Mixed,,False,Allergies,Unknown,2024-12-19,True,2025-12-22T21:19:28.740279,2025-12-22T21:19:28.740280
1ba050a2-96ed-438f-a863-1e7ec6e24c28,df0927d9-b23a-43be-b855-22f869fcb23b,Charlie,Dog,Beagle,Female,2023-11-11,63.5,Black,,False,,Unknown,2024-04-02,True,2025-12-22T21:19:28.740290,2025-12-22T21:19:28.740291
cc02653b-c3a0-458b-bc85-4b6d81b22412,73539241-f03c-4fd1-a4f3-936532a33bf5,Chloe,Cat,Russian Blue,Male,2022-12-11,14.4,Spotted,MC407416287,False,Heart Murmur,Unknown,2023-12-02,True,2025-12-22T21:19:28.740302,2025-12-22T21:19:28.740303
9815cd08-ae50-4478-a9a5-0f11d0b1c58c,07baf1ca-37f6-44da-8ed3-f83ca800ba6d,Coco,Dog,Beagle,Male,2019-09-01,58.9,Golden,MC625667430,True,Hip Dysplasia,Up to Date,2019-12-01,True,2025-12-22T21:19:28.740330,2025-12-22T21:19:28.740331
5292bbcf-9d1d-45f4-bea3-a5bb72cfca18,d4212288-4293-4f9d-8240-1b3047746e05,Shadow,Dog,Great Dane,Female,2023-01-20,46.3,Orange,MC703436970,False,Hip Dysplasia,Up to Date,2023-12-25,True,2025-12-22T21:19:28.740350,2025-12-22T21:19:28.740351
10e4aa0d-9c02-4da3-94a2-7e1902df162a,cf9a9ecd-c8ae-44ca-b0c9-bc4679c60e4d,Rocky,Dog,Beagle,Female,2017-01-18,77.9,Mixed,,False,Arthritis,Unknown,2017-10-15,True,2025-12-22T21:19:28.740363,2025-12-22T21:19:28.740364
8888c14f-6a75-4b4c-b6fe-abb05a3faa7b,9fc4ccd7-e714-4a73-87d9-427962589616,Murphy,Dog,Doberman Pinscher,Female,2020-06-19,89.0,Black,,False,Arthritis,Unknown,2020-11-20,True,2025-12-22T21:19:28.740374,2025-12-22T21:19:28.740375
941a7419-355a-4384-9b5c-7dcb4c006e75,1e1a7afb-8e2e-458b-b984-9f3ae9b013dd,Luna,Dog,Labrador Retriever,Female,2016-03-31,77.4,Orange,,True,Allergies,Up to Date,2016-12-08,True,2025-12-22T21:19:28.740385,2025-12-22T21:19:28.740385
56730193-f227-47e1-9f2b-9718de526665,7bb65f24-e8f5-4726-9b56-1d91aee6fd81,Lucy,Cat,Scottish Fold,Female,2015-11-27,12.3,Mixed,MC506599385,True,,Unknown,2016-01-30,True,2025-12-22T21:19:28.740399,2025-12-22T21:19:28.740400
6769afe8-52c8-456f-98b7-0aa6a4897256,017b0a6d-0a99-4710-9253-cad51a1299ed,Sophie,Dog,Shih Tzu,Male,2018-02-05,70.5,Golden,MC180383831,False,Allergies,Unknown,2018-05-16,True,2025-12-22T21:19:28.740410,2025-12-22T21:19:28.740410
0ae7e67d-8575-4642-ad8a-a4fad2950479,77109e54-468e-498f-8674-7097a464212e,Gus,Cat,Russian Blue,Female,2024-04-22,7.4,Orange,,False,Diabetes,Up to Date,2024-08-01,True,2025-12-22T21:19:28.740421,2025-12-22T21:19:28.740422
0ab7d3f0-bbe1-4e97-8c5b-b697844d8998,996cfe6c-034b-4ba8-a870-4c5f40881308,Teddy,Cat,Birman,Male,2024-01-18,5.8,Brindle,MC987611927,False,Allergies,Up to Date,2024-12-20,True,2025-12-22T21:19:28.740432,2025-12-22T21:19:28.740433
6c969cbe-db73-4d67-aff7-a5825c52036b,1a0c845d-84c6-40ee-b3c6-b77455be5d2d,Oscar,Dog,Yorkshire Terrier,Female,2021-04-13,26.4,Brindle,MC351214806,False,Hip Dysplasia,Unknown,2021-06-16,True,2025-12-22T21:19:28.740444,2025-12-22T21:19:28.740445
01b93b0a-b50b-407d-a5ac-32d955038147,613711d6-1ee3-4ce1-a674-8da281f59706,Jack,Cat,Bengal,Male,2023-06-16,16.4,Black,MC643844449,False,Hip Dysplasia,Up to Date,2024-03-18,True,2025-12-22T21:19:28.740456,2025-12-22T21:19:28.740457
39564d09-a650-4f79-b9f9-d7346ba25ef8,32e09c9c-0f66-4076-ada0-88442b8cf792,Gus,Dog,Yorkshire Terrier,Male,2020-02-01,67.5,Gray,MC734332079,False,Arthritis,Overdue,2020-06-05,True,2025-12-22T21:19:28.740467,2025-12-22T21:19:28.740468
0650356b-2474-410a-8da6-39af83a57446,5805c231-b8b5-46b7-bf60-c8cf52da170b,Daisy,Dog,French Bulldog,Male,2019-07-08,34.0,Gray,MC678349042,True,Diabetes,Unknown,2019-11-30,True,2025-12-22T21:19:28.740480,2025-12-22T21:19:28.740481
fec73516-62e8-4054-8a47-eadf995ebe03,badd6db6-83d8-49d4-9ad1-72b64552a6de,Rosie,Cat,Sphynx,Female,2016-10-22,15.9,Mixed,MC879118938,False,Arthritis,Overdue,2017-01-04,True,2025-12-22T21:19:28.740492,2025-12-22T21:19:28.740492
3f79edbd-547e-48c0-8d3c-ae5c8c9dc165,84bb8bcc-d670-429d-8184-5eb4f4cdddbf,Willow,Dog,Siberian Husky,Male,2019-12-05,40.7,Brown,,True,Allergies,Overdue,2020-10-11,False,2025-12-22T21:19:28.740502,2025-12-22T21:19:28.740503
91bda763-dcdf-4ad6-b7de-95cd40dcd255,3d9455fc-a9b6-4a47-8f75-ecb0aa87df47,Maggie,Dog,Bulldog,Female,2017-12-22,97.7,Mixed,MC973039626,True,,Unknown,2018-03-30,True,2025-12-22T21:19:28.740513,2025-12-22T21:19:28.740514
d31c978c-0234-4740-976c-73d187301a68,6c8671c6-0661-48b3-91fc-ff5ba8308f7a,Rosie,Cat,Domestic Shorthair,Male,2020-02-04,14.0,Brindle,MC216098649,True,Hip Dysplasia,Overdue,2020-07-04,True,2025-12-22T21:19:28.740524,2025-12-22T21:19:28.740525
f8707be5-7d82-45f7-a60d-9d55f407ff54,3c85915c-2e24-47c6-ab58-331538504b64,Lily,Cat,Oriental Shorthair,Female,2022-10-17,11.4,Golden,,False,Arthritis,Unknown,2023-09-12,True,2025-12-22T21:19:28.740535,2025-12-22T21:19:28.740535
b0257bc8-d442-49bb-8ef8-d334e8a20c83,81501096-a45a-410b-ad09-ae6ca0a884af,Bentley,Exotic,Ferret,Female,2024-01-08,0.5,Gray,,True,,Overdue,2024-09-21,True,2025-12-22T21:19:28.740550,2025-12-22T21:19:28.740551
2c695305-3a88-4d25-b1a5-9e2340386ba3,a7012378-4e09-4c05-b230-1993e1e137c9,Gus,Cat,British Shorthair,Female,2018-09-04,20.7,Spotted,MC793833026,True,Arthritis,Up to Date,2018-11-20,True,2025-12-22T21:19:28.740564,2025-12-22T21:19:28.740565
b0ea2dd3-eb5c-4ae1-b9ad-cddf1f6ffd44,258ff02f-7d77-49d6-a024-973e25237f65,Oscar,Bird,African Grey,Male,2015-01-01,1.4,Gray,,False,Allergies,Overdue,2015-07-14,True,2025-12-22T21:19:28.740575,2025-12-22T21:19:28.740575
1327dd95-20ed-4779-a19e-d3110eb1561d,45b807ef-6f82-4cb1-a97c-53a880939c4c,Gus,Cat,Birman,Female,2022-11-02,12.3,Orange,MC607238104,False,,Up to Date,2023-06-08,True,2025-12-22T21:19:28.740586,2025-12-22T21:19:28.740586
b44a34aa-7af0-4c60-8f0a-fa595901022c,e7404f9d-acbc-4c12-9566-95f346ec490a,Pepper,Cat,Russian Blue,Female,2021-11-02,13.1,Orange,,True,Heart Murmur,Up to Date,2022-05-27,True,2025-12-22T21:19:28.740596,2025-12-22T21:19:28.740597
365e496e-3f29-45df-995b-e7b7a8dec891,f7f78471-1a51-4a90-8d94-9818ee903911,Murphy,Dog,Boxer,Male,2023-07-15,27.2,Golden,MC208527161,False,Arthritis,Overdue,2024-05-22,True,2025-12-22T21:19:28.740607,2025-12-22T21:19:28.740607
fc212e76-60a8-46de-827e-8a0fb7b6f611,e9482b4b-f708-4416-9bbb-8e7df43151ba,Nala,Cat,Ragdoll,Male,2015-12-11,19.9,Golden,,False,Heart Murmur,Up to Date,2016-05-26,True,2025-12-22T21:19:28.740617,2025-12-22T21:19:28.740618
12856054-c889-4d60-b7c6-5556d08f0bb4,a9126890-cf17-45af-81d2-78f8608451af,Tucker,Dog,Siberian Husky,Female,2020-10-13,48.4,Brindle,,False,Allergies,Unknown,2021-01-23,True,2025-12-22T21:19:28.740628,2025-12-22T21:19:28.740628
db9bf0bf-62e5-4027-b21c-843c5b643b1d,e039542e-2d9b-4e6a-80e7-fb773afb3c5d,Buddy,Bird,Conure,Female,2023-07-08,2.3,Orange,MC320558026,False,Heart Murmur,Overdue,2023-10-29,True,2025-12-22T21:19:28.740638,2025-12-22T21:19:28.740639
0ea60855-ed46-44de-bef2-91fa2b720c5f,aadbb4d9-789d-4420-9d96-e196124c6f9e,Coco,Cat,Birman,Female,2017-10-24,9.1,Mixed,MC560643833,False,Heart Murmur,Unknown,2018-05-16,False,2025-12-22T21:19:28.740650,2025-12-22T21:19:28.740650
9f345143-cd10-4b12-82e4-38654d9657cf,d1afd28d-efcc-440b-a839-c4cdaebac615,Coco,Cat,Birman,Female,2020-02-19,21.3,Gray,MC498205301,False,Allergies,Up to Date,2021-01-18,True,2025-12-22T21:19:28.740661,2025-12-22T21:19:28.740662
b3bca052-968f-41ea-a8b4-0d0fba592f68,af49543a-3d38-4b1b-b867-888c72494d4d,Bella,Dog,Bulldog,Male,2015-04-18,46.4,Brown,,True,Arthritis,Overdue,2015-12-05,True,2025-12-22T21:19:28.740674,2025-12-22T21:19:28.740675
95722e3c-16f9-4e51-a2f4-de882bf98179,51fcc818-dd05-488c-a7bb-8925c5a6be59,Teddy,Cat,Abyssinian,Female,2015-04-12,6.7,Orange,MC962300169,True,Diabetes,Overdue,2016-03-20,True,2025-12-22T21:19:28.740686,2025-12-22T21:19:28.740686
8d11f5e8-308e-40e2-9ae3-e8d88477d4fb,e2b52b8b-ea5f-4f11-baf6-99b726f62fa4,Jack,Cat,Norwegian Forest Cat,Female,2019-05-28,15.5,Spotted,MC781133261,True,Hip Dysplasia,Unknown,2019-11-19,True,2025-12-22T21:19:28.740696,2025-12-22T21:19:28.740697
77b1057b-10f5-4578-9789-abb7585f29db,7ee4a7a1-1a63-480a-b511-a15a85f27693,Luna,Dog,Great Dane,Female,2015-07-27,22.2,Brown,MC390932889,True,Heart Murmur,Overdue,2016-07-06,True,2025-12-22T21:19:28.740708,2025-12-22T21:19:28.740709
b2f2a79d-df66-4ad7-9e0b-8a80f642fc4a,b1fe59f9-e83d-42c1-99d0-9d3cb0b3c0ae,Milo,Cat,Siamese,Female,2021-03-20,4.1,Mixed,,False,Diabetes,Unknown,2021-09-30,True,2025-12-22T21:19:28.740718,2025-12-22T21:19:28.740719
c507b000-445a-4fd9-aaa4-5f90208b5725,364607f0-6dd6-4810-a494-c90fa4f99aec,Rosie,Cat,Oriental Shorthair,Male,2021-11-19,15.6,Brindle,MC418222356,False,Heart Murmur,Unknown,2022-08-03,True,2025-12-22T21:19:28.740729,2025-12-22T21:19:28.740729
2fa36f37-8cb8-4935-962a-d2f0676f2fae,93596e3e-c5df-4cb8-8829-5bbe73cf92ca,Shadow,Cat,Persian,Female,2017-11-21,21.0,Brindle,MC730332306,False,Hip Dysplasia,Unknown,2018-02-01,False,2025-12-22T21:19:28.740739,2025-12-22T21:19:28.740740
50718bf0-243d-44d1-9503-855bb5d48445,dfff3ebf-2a11-463d-922f-6bb7c2cec8ea,Shadow,Cat,Scottish Fold,Male,2020-01-14,18.7,Orange,MC137402480,True,,Overdue,2020-04-29,True,2025-12-22T21:19:28.740750,2025-12-22T21:19:28.740751
4573bda2-8819-4764-939a-f1d6cd8808d8,cac317cd-6ede-4c36-99b0-52a90037afeb,Daisy,Dog,Siberian Husky,Female,2019-06-15,102.1,Mixed,,False,Arthritis,Unknown,2020-01-13,True,2025-12-22T21:19:28.740761,2025-12-22T21:19:28.740762
e75690bb-551a-4de4-be01-b5d662a97f9d,607ea1af-edbb-483c-86ec-6424043dfc98,Ellie,Cat,British Shorthair,Female,2023-06-12,12.2,Orange,,False,Allergies,Up to Date,2024-05-08,True,2025-12-22T21:19:28.740771,2025-12-22T21:19:28.740772
37b93894-f61c-45c0-88bc-261143abd741,a062f793-833a-4a92-a03d-4dcc2beea8eb,Jack,Cat,Ragdoll,Male,2015-01-15,12.8,Spotted,MC656584715,True,Allergies,Up to Date,2015-11-18,True,2025-12-22T21:19:28.740783,2025-12-22T21:19:28.740784
42aa61a8-4fcf-4b4f-85bb-81fb43598a20,e45334d4-2c28-413f-a30f-142da657dc32,Cooper,Dog,Poodle,Male,2019-06-10,91.2,Orange,MC501278275,True,Hip Dysplasia,Overdue,2020-03-12,True,2025-12-22T21:19:28.740794,2025-12-22T21:19:28.740794
46538fcf-c36c-4a7a-86c5-0546ff6eff39,2621d374-d4ae-48dc-aab9-4e3901c9639c,Bailey,Bird,Lovebird,Female,2017-04-09,5.6,Mixed,MC522267637,False,Diabetes,Up to Date,2017-09-06,True,2025-12-22T21:19:28.740804,2025-12-22T21:19:28.740805
fd4dd1ee-a241-49ee-8867-fee6091d65cc,8bc8a41f-5af0-4d62-845e-77a919418e56,Stella,Cat,Bengal,Female,2023-08-19,10.2,Orange,MC218992377,True,Hip Dysplasia,Unknown,2024-02-12,True,2025-12-22T21:19:28.740815,2025-12-22T21:19:28.740816
e3cb882f-93ab-40db-931e-441c8e444b74,b5dea894-2f08-46d4-b040-3c4c88e33b84,Rosie,Dog,Yorkshire Terrier,Male,2019-01-10,74.3,White,MC239235212,True,Diabetes,Up to Date,2019-12-10,True,2025-12-22T21:19:28.740826,2025-12-22T21:19:28.740826
0e3d28d3-ea09-486b-a7d7-d2d1029b434b,418e90f7-6af2-4504-9db7-5abb285ce206,Coco,Dog,Havanese,Male,2023-06-03,88.8,Brown,MC245773785,True,Hip Dysplasia,Up to Date,2024-01-07,True,2025-12-22T21:19:28.740836,2025-12-22T21:19:28.740837
a393cad1-5f77-4df8-a11f-52bd35c64395,a2091a83-76d1-4925-8306-b73088feb183,Rosie,Cat,Bengal,Male,2021-08-23,12.0,White,,False,Hip Dysplasia,Overdue,2021-11-27,True,2025-12-22T21:19:28.740849,2025-12-22T21:19:28.740850
41b5f832-db51-4242-9a75-51b0adadc90a,14fa30fe-cf35-4a9b-8db1-5d769081fcc9,Ruby,Dog,Cavalier King Charles,Male,2015-05-20,58.9,Gray,,True,Heart Murmur,Overdue,2015-09-12,True,2025-12-22T21:19:28.740860,2025-12-22T21:19:28.740861
f8c67ecf-c2bb-4eaa-be40-9a18d9914e54,a7168d58-4fe7-4ff9-8276-f2a98f70cd7e,Finn,Dog,Boxer,Male,2015-09-09,32.1,White,MC304867021,False,Heart Murmur,Unknown,2016-07-24,True,2025-12-22T21:19:28.740870,2025-12-22T21:19:28.740871
b34e1fda-7a0b-4f32-89a8-0ab095f9579d,e1b06dae-e7f7-41b2-a7fa-5c55061d7121,Stella,Cat,British Shorthair,Female,2020-01-12,14.9,Brindle,,False,,Up to Date,2020-03-22,True,2025-12-22T21:19:28.740881,2025-12-22T21:19:28.740882
45573bed-2746-441a-ad2e-ee16c99c19cc,55273973-827d-479f-a3d5-8e8031bf8f73,Cooper,Dog,Boxer,Male,2015-07-05,44.1,Brindle,MC920483259,False,Heart Murmur,Overdue,2016-04-16,True,2025-12-22T21:19:28.740893,2025-12-22T21:19:28.740893
dc01f08b-8134-4cb4-a348-7c8129bc4b7e,d2ca6ea2-7c17-4d12-984c-ddef55469e54,Tucker,Dog,Rottweiler,Female,2018-11-17,27.4,Black,MC606593479,True,Arthritis,Unknown,2019-04-05,True,2025-12-22T21:19:28.740904,2025-12-22T21:19:28.740904
8f5e88ac-81c7-4325-bf7e-12b05ce44eaa,e4964a47-b1d6-445a-92e0-91b280ed253a,Max,Dog,Labrador Retriever,Female,2017-03-02,60.5,Black,MC797687553,True,Arthritis,Up to Date,2017-09-29,False,2025-12-22T21:19:28.740914,2025-12-22T21:19:28.740915
4d55b54d-a6db-4576-b9f7-d6a2ee3784bb,23d716ea-991c-41e3-8226-90715ffcfa93,Bentley,Dog,Labrador Retriever,Male,2021-04-15,101.0,Brown,MC325870582,False,Hip Dysplasia,Overdue,2021-06-15,True,2025-12-22T21:19:28.740925,2025-12-22T21:19:28.740926
36295daf-7f10-43d0-877b-d3ffe9a80f6f,fc3b408f-7dae-4872-9edb-350836741243,Rosie,Cat,Domestic Longhair,Male,2019-11-09,14.8,Mixed,,True,Diabetes,Overdue,2020-03-20,True,2025-12-22T21:19:28.740936,2025-12-22T21:19:28.740937
784b6693-f21a-4e4e-9614-5c218c0aea75,bc84fda7-9442-46f6-8431-0f33a88c36a6,Louie,Cat,British Shorthair,Female,2016-04-05,11.1,Mixed,MC658846893,False,Heart Murmur,Up to Date,2017-02-11,True,2025-12-22T21:19:28.740947,2025-12-22T21:19:28.740948
a8c0edb9-756b-4421-bfab-ef21b956c2e7,ec565b31-ea59-4fbd-b9b6-26b4eed05226,Cooper,Cat,Birman,Female,2016-04-10,15.1,Brown,,False,Diabetes,Up to Date,2017-02-09,True,2025-12-22T21:19:28.740958,2025-12-22T21:19:28.740959
f244ea8b-0c03-4b16-b8d3-82d27a8bc8fd,ae177bea-9d52-45c0-bb67-c0bb8af6b884,Gus,Cat,Russian Blue,Male,2018-01-20,7.9,Brown,MC750061900,True,Hip Dysplasia,Up to Date,2018-07-21,True,2025-12-22T21:19:28.740969,2025-12-22T21:19:28.740969
23eff46e-3d0b-410e-92a5-2e847408ee19,5c54eab5-5b33-42b9-bc46-33b96c37b29a,Molly,Cat,Oriental Shorthair,Female,2017-09-25,13.4,Black,MC338241326,True,Diabetes,Overdue,2018-07-06,True,2025-12-22T21:19:28.740979,2025-12-22T21:19:28.740980
b42dea29-3d82-4664-8b31-25d9d7c90831,fa6ce53a-20c3-4b37-a5ab-d19684bfa97a,Oliver,Dog,Siberian Husky,Male,2021-02-13,88.0,Brindle,,True,Heart Murmur,Unknown,2021-08-28,True,2025-12-22T21:19:28.740990,2025-12-22T21:19:28.740990
27c40cc3-492d-4e33-b3df-8c66d3f955e9,b1d10046-4295-4260-8959-a4f5be9db4b9,Duke,Cat,Abyssinian,Male,2015-11-16,12.4,Brindle,MC695725959,False,Arthritis,Up to Date,2016-04-18,True,2025-12-22T21:19:28.741002,2025-12-22T21:19:28.741002
b730cb8c-3968-468b-b021-265e3d38f69e,3d200e87-0eec-47fb-ac69-f00a8410f20a,Max,Cat,Persian,Female,2021-07-12,9.2,Gray,,True,Diabetes,Unknown,2022-07-10,True,2025-12-22T21:19:28.741013,2025-12-22T21:19:28.741013
298e90e7-67de-4bd8-8a46-fbf67d17d5af,7ef18a6e-a48a-436f-89ea-9edaab5aa319,Lily,Dog,Bernese Mountain Dog,Female,2016-02-26,28.8,Brindle,MC597437067,False,Heart Murmur,Overdue,2017-01-15,True,2025-12-22T21:19:28.741025,2025-12-22T21:19:28.741026
9312c956-5969-4a07-9aaa-8819e7f1edf7,3e6bf7f9-6150-4c9e-85a8-634e174a1a35,Zoey,Dog,Yorkshire Terrier,Male,2016-10-14,33.2,Mixed,MC788122815,True,Allergies,Overdue,2017-09-03,True,2025-12-22T21:19:28.741036,2025-12-22T21:19:28.741037
d15b1629-7a66-4c9c-89c8-7e80ceb99730,836564ce-edac-4790-a35a-6b1f367b9240,Sophie,Cat,Sphynx,Male,2023-03-21,5.2,Brown,,True,Arthritis,Up to Date,2024-03-16,True,2025-12-22T21:19:28.741047,2025-12-22T21:19:28.741047
06653ecf-bb86-4865-95d9-cff874ae5bbd,d519f582-1389-4345-9374-d204c9a27f4c,Chloe,Dog,Poodle,Female,2017-02-01,78.6,Orange,MC460939417,False,Arthritis,Up to Date,2017-04-29,True,2025-12-22T21:19:28.741059,2025-12-22T21:19:28.741059
acdaac48-8ce5-462e-b044-da8850d8d1a8,d7c08ad8-ad10-4cd5-8584-f327fc48a7a4,Maggie,Dog,Boxer,Male,2015-07-26,56.6,Golden,,False,Hip Dysplasia,Up to Date,2015-09-29,True,2025-12-22T21:19:28.741070,2025-12-22T21:19:28.741070
8f393fc7-beb8-480d-85a4-a34f2b9a7c72,efaa454b-c521-47ed-bc66-6c6dc809d7fc,Murphy,Cat,Domestic Shorthair,Male,2015-02-22,15.4,Mixed,MC921106171,True,Heart Murmur,Up to Date,2016-01-30,True,2025-12-22T21:19:28.741081,2025-12-22T21:19:28.741081
2d035cce-65fa-4110-a7cf-85e7d85d83eb,b425fb21-dfcb-4122-93d3-cd329d0dd54b,Bear,Cat,Ragdoll,Female,2019-07-25,18.7,Brindle,MC309123305,False,Hip Dysplasia,Overdue,2020-02-22,True,2025-12-22T21:19:28.741091,2025-12-22T21:19:28.741092
40ae2034-f7c2-48b5-8a02-e972a593a3fe,630ff486-87c6-42b5-954a-ed2ff6f60735,Nala,Dog,Poodle,Female,2024-02-09,17.7,Brindle,,False,Heart Murmur,Up to Date,2024-11-10,True,2025-12-22T21:19:28.741101,2025-12-22T21:19:28.741102
d728ef63-ef20-4640-9ee3-a40f1f4026a0,d8e6f253-2f20-4863-8887-28fe0c6afbdc,Bella,Cat,Domestic Shorthair,Female,2017-11-07,5.7,Black,,False,Arthritis,Up to Date,2018-05-24,True,2025-12-22T21:19:28.741122,2025-12-22T21:19:28.741122
